"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06067008009","Census Tract 80.09, Sacramento County, California","785","743","0","0","0","6","0","11","30","36","75","99","141","118","24","71","13","43","38","22","6","4","6","42",
"1400000US06067008010","Census Tract 80.10, Sacramento County, California","699","680","18","0","17","9","0","0","29","9","19","67","56","91","31","100","120","67","9","32","6","0","0","19",
"1400000US06067008111","Census Tract 81.11, Sacramento County, California","540","515","0","0","0","0","15","3","0","18","19","8","46","89","72","79","49","65","40","12","0","0","0","25",
"1400000US06067008113","Census Tract 81.13, Sacramento County, California","650","639","6","0","5","6","0","10","5","6","47","126","113","61","143","27","65","14","5","0","0","0","0","11",
"1400000US06067008117","Census Tract 81.17, Sacramento County, California","212","212","0","0","0","0","0","0","0","0","21","6","14","20","45","0","32","74","0","0","0","0","0","0",
"1400000US06067008119","Census Tract 81.19, Sacramento County, California","827","815","0","20","6","14","0","6","0","19","24","66","145","88","166","45","62","87","67","0","0","0","0","12",
"1400000US06067008120","Census Tract 81.20, Sacramento County, California","893","893","0","0","0","12","7","6","7","7","69","21","112","110","140","152","95","88","43","16","8","0","0","0",
"1400000US06067008122","Census Tract 81.22, Sacramento County, California","595","571","0","0","0","0","0","0","0","4","0","12","40","113","113","85","49","45","36","46","15","13","0","24",
"1400000US06067008124","Census Tract 81.24, Sacramento County, California","233","220","0","0","0","9","0","0","0","14","0","16","0","0","0","37","31","45","20","33","15","0","0","13",
"1400000US06067008125","Census Tract 81.25, Sacramento County, California","508","502","0","0","0","0","0","0","0","3","8","18","40","61","55","68","38","79","49","71","12","0","0","6",
"1400000US06067008127","Census Tract 81.27, Sacramento County, California","436","436","0","0","0","0","0","0","0","9","0","6","19","110","71","29","34","69","67","22","0","0","0","0",
"1400000US06067008128","Census Tract 81.28, Sacramento County, California","208","208","0","0","0","0","0","10","0","0","0","0","0","9","13","38","51","73","9","5","0","0","0","0",
"1400000US06067008129","Census Tract 81.29, Sacramento County, California","394","394","0","0","11","0","0","0","9","0","0","40","77","100","28","28","14","55","22","10","0","0","0","0",
"1400000US06067008130","Census Tract 81.30, Sacramento County, California","279","273","0","0","9","0","0","20","0","7","0","27","10","9","19","8","53","111","0","0","0","0","0","6",
"1400000US06067008131","Census Tract 81.31, Sacramento County, California","1061","1037","9","9","0","0","28","0","0","9","123","237","183","102","47","88","56","67","29","50","0","0","0","24",
"1400000US06067008132","Census Tract 81.32, Sacramento County, California","172","172","0","0","0","0","8","0","16","9","0","18","8","0","0","0","17","70","0","26","0","0","0","0",
"1400000US06067008133","Census Tract 81.33, Sacramento County, California","819","811","12","0","0","0","0","0","28","79","132","113","129","153","53","61","27","11","13","0","0","0","0","8",
"1400000US06067008134","Census Tract 81.34, Sacramento County, California","954","954","8","6","0","0","0","8","9","0","83","72","129","128","214","113","130","48","6","0","0","0","0","0",
"1400000US06067008135","Census Tract 81.35, Sacramento County, California","1096","1073","9","0","0","0","17","0","15","30","126","121","211","92","103","32","28","118","32","69","64","0","6","23",
"1400000US06067008136","Census Tract 81.36, Sacramento County, California","952","952","8","9","8","0","8","6","0","112","73","0","76","97","158","50","127","57","22","34","25","82","0","0",
"1400000US06067008137","Census Tract 81.37, Sacramento County, California","400","400","0","0","0","0","0","6","9","20","43","24","45","27","39","65","68","15","20","12","7","0","0","0",
"1400000US06067008138","Census Tract 81.38, Sacramento County, California","528","510","0","0","6","0","0","6","0","0","8","121","92","80","48","0","17","89","18","25","0","0","0","18",
"1400000US06067008139","Census Tract 81.39, Sacramento County, California","1304","1304","0","8","17","8","19","0","0","28","112","133","89","341","178","122","73","59","35","82","0","0","0","0",
"1400000US06067008140","Census Tract 81.40, Sacramento County, California","373","358","0","0","0","5","0","17","0","16","55","35","36","43","39","0","10","86","7","9","0","0","0","15",
"1400000US06067008141","Census Tract 81.41, Sacramento County, California","1833","1818","35","8","0","16","0","9","34","172","156","389","298","301","134","74","69","93","12","9","0","9","0","15",
"1400000US06067008142","Census Tract 81.42, Sacramento County, California","942","919","0","4","6","0","0","0","19","39","75","48","15","198","201","95","153","66","0","0","0","0","0","23",
"1400000US06067008143","Census Tract 81.43, Sacramento County, California","893","864","0","0","0","47","0","9","19","38","46","26","67","167","121","121","28","134","23","11","7","0","0","29",
"1400000US06067008144","Census Tract 81.44, Sacramento County, California","144","144","0","0","0","0","0","0","0","0","6","0","0","7","9","6","7","53","34","19","3","0","0","0",
"1400000US06067008145","Census Tract 81.45, Sacramento County, California","473","457","0","0","0","0","0","0","0","7","18","24","0","43","8","60","72","125","90","10","0","0","0","16",
"1400000US06067008203","Census Tract 82.03, Sacramento County, California","274","267","0","0","0","6","8","0","8","0","0","21","0","13","50","11","47","39","8","41","15","0","0","7",
"1400000US06067008204","Census Tract 82.04, Sacramento County, California","402","402","0","22","6","0","0","0","8","0","0","22","25","41","21","22","34","34","15","47","39","54","12","0",
"1400000US06067008206","Census Tract 82.06, Sacramento County, California","694","662","19","0","16","8","28","20","8","0","0","64","87","56","62","31","61","178","8","16","0","0","0","32",
"1400000US06067008207","Census Tract 82.07, Sacramento County, California","503","490","5","0","12","0","0","0","0","0","25","13","68","63","49","79","50","55","28","43","0","0","0","13",
"1400000US06067008208","Census Tract 82.08, Sacramento County, California","852","829","14","0","0","17","19","0","40","0","36","73","64","69","103","68","133","113","16","44","20","0","0","23",
"1400000US06067008209","Census Tract 82.09, Sacramento County, California","593","577","30","0","0","0","0","0","0","0","0","8","0","14","122","32","79","83","56","127","6","20","0","16",
"1400000US06067008210","Census Tract 82.10, Sacramento County, California","298","280","0","0","0","0","0","25","30","6","0","0","0","0","4","11","21","91","60","19","0","13","0","18",
"1400000US06067008211","Census Tract 82.11, Sacramento County, California","134","126","0","0","0","8","0","18","0","7","0","22","7","0","0","6","0","26","26","6","0","0","0","8",
"1400000US06067008300","Census Tract 83, Sacramento County, California","36","36","0","0","0","0","21","0","0","0","0","0","7","0","0","0","0","0","8","0","0","0","0","0",
"1400000US06067008402","Census Tract 84.02, Sacramento County, California","531","531","0","0","0","0","0","15","9","9","48","13","11","48","26","76","70","42","110","40","5","9","0","0",
"1400000US06067008403","Census Tract 84.03, Sacramento County, California","733","733","0","0","0","0","0","26","0","0","8","14","19","48","0","30","28","124","118","214","49","37","18","0",
"1400000US06067008404","Census Tract 84.04, Sacramento County, California","737","704","9","8","34","8","9","8","12","170","74","75","39","80","27","8","92","26","0","25","0","0","0","33",
"1400000US06067008501","Census Tract 85.01, Sacramento County, California","107","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","39","42","16","0","0",
"1400000US06067008502","Census Tract 85.02, Sacramento County, California","414","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","55","28","126","109","69","18","0",
"1400000US06067008503","Census Tract 85.03, Sacramento County, California","253","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","41","24","70","40","37","0","20",
"1400000US06067008504","Census Tract 85.04, Sacramento County, California","377","368","0","0","0","0","0","0","0","0","0","0","0","9","0","27","25","41","110","57","65","34","0","9",
"1400000US06067008600","Census Tract 86, Sacramento County, California","215","178","20","0","0","0","0","22","20","0","0","0","0","0","0","18","0","0","16","30","52","0","0","37",
"1400000US06067008701","Census Tract 87.01, Sacramento County, California","250","209","4","0","0","0","0","7","0","0","0","0","0","0","0","0","0","54","8","70","43","23","0","41",
"1400000US06067008702","Census Tract 87.02, Sacramento County, California","26","26","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","9","9","0","0",
"1400000US06067008800","Census Tract 88, Sacramento County, California","271","271","0","20","42","31","104","42","0","0","20","0","0","0","0","0","0","0","0","0","12","0","0","0",
"1400000US06067008905","Census Tract 89.05, Sacramento County, California","753","722","0","0","47","12","0","0","23","103","134","48","106","51","65","44","59","23","7","0","0","0","0","31",
"1400000US06067008907","Census Tract 89.07, Sacramento County, California","1022","1007","13","0","64","5","6","7","78","179","79","118","74","83","60","97","101","43","0","0","0","0","0","15",
"1400000US06067008908","Census Tract 89.08, Sacramento County, California","885","885","0","0","25","9","0","9","9","7","26","111","169","242","154","33","63","20","0","8","0","0","0","0",
"1400000US06067008909","Census Tract 89.09, Sacramento County, California","240","235","0","0","0","8","0","0","7","49","76","24","5","0","0","6","14","13","14","14","5","0","0","5",
"1400000US06067008910","Census Tract 89.10, Sacramento County, California","538","503","8","0","0","0","0","0","25","19","66","89","89","38","27","56","37","39","10","0","0","0","0","35",
"1400000US06067008911","Census Tract 89.11, Sacramento County, California","580","580","12","8","18","0","0","0","66","60","129","171","52","26","12","7","7","12","0","0","0","0","0","0",
"1400000US06067008912","Census Tract 89.12, Sacramento County, California","425","414","0","0","0","0","0","0","0","0","19","14","22","39","33","28","84","93","71","11","0","0","0","11",
"1400000US06067008913","Census Tract 89.13, Sacramento County, California","595","584","0","0","0","0","0","35","75","17","79","131","76","19","15","19","52","60","6","0","0","0","0","11",
"1400000US06067009004","Census Tract 90.04, Sacramento County, California","493","493","0","0","0","19","0","0","0","7","43","18","84","41","17","124","74","60","6","0","0","0","0","0",
"1400000US06067009005","Census Tract 90.05, Sacramento County, California","717","698","20","7","18","0","17","10","29","0","38","39","0","85","84","97","147","82","25","0","0","0","0","19",
"1400000US06067009006","Census Tract 90.06, Sacramento County, California","818","803","0","0","6","0","0","55","16","13","30","195","138","126","42","51","48","74","9","0","0","0","0","15",
"1400000US06067009007","Census Tract 90.07, Sacramento County, California","667","658","0","0","7","0","0","0","52","163","159","128","79","24","8","0","0","8","8","22","0","0","0","9",
"1400000US06067009008","Census Tract 90.08, Sacramento County, California","904","883","45","9","0","0","0","6","17","115","115","246","82","52","62","39","51","44","0","0","0","0","0","21",
"1400000US06067009009","Census Tract 90.09, Sacramento County, California","1736","1726","5","0","7","0","7","0","7","21","47","94","196","378","332","333","134","151","5","0","0","9","0","10",
"1400000US06067009103","Census Tract 91.03, Sacramento County, California","553","553","11","0","5","11","0","0","0","0","13","18","33","86","177","56","70","32","12","23","6","0","0","0",
"1400000US06067009105","Census Tract 91.05, Sacramento County, California","536","526","0","0","0","8","0","12","38","49","44","44","10","43","94","72","47","31","20","14","0","0","0","10",
"1400000US06067009106","Census Tract 91.06, Sacramento County, California","955","948","15","0","0","0","0","0","7","0","6","134","159","180","232","48","52","82","11","22","0","0","0","7",
"1400000US06067009107","Census Tract 91.07, Sacramento County, California","396","384","0","0","0","0","6","0","0","3","6","0","29","36","61","35","92","67","27","22","0","0","0","12",
"1400000US06067009108","Census Tract 91.08, Sacramento County, California","376","362","0","16","42","15","0","0","37","19","0","0","0","0","0","29","100","74","19","11","0","0","0","14",
"1400000US06067009109","Census Tract 91.09, Sacramento County, California","312","307","0","0","0","0","0","8","0","5","10","12","8","0","17","31","21","136","37","22","0","0","0","5",
"1400000US06067009110","Census Tract 91.10, Sacramento County, California","580","571","18","14","0","6","0","15","6","32","129","98","83","100","28","29","13","0","0","0","0","0","0","9",
"1400000US06067009111","Census Tract 91.11, Sacramento County, California","1248","1205","16","0","0","0","0","0","15","14","35","148","177","139","241","83","104","182","32","19","0","0","0","43",
"1400000US06067009112","Census Tract 91.12, Sacramento County, California","604","604","0","0","0","0","0","0","0","0","6","71","108","70","101","63","75","69","41","0","0","0","0","0",
"1400000US06067009200","Census Tract 92, Sacramento County, California","110","88","0","0","0","31","0","0","0","6","6","0","0","26","0","0","0","12","7","0","0","0","0","22",
"1400000US06067009307","Census Tract 93.07, Sacramento County, California","463","463","11","0","0","0","6","7","7","11","0","39","59","47","71","65","65","59","16","0","0","0","0","0",
"1400000US06067009308","Census Tract 93.08, Sacramento County, California","492","477","12","0","0","0","0","0","0","15","0","14","60","34","93","85","29","81","36","18","0","0","0","15",
"1400000US06067009309","Census Tract 93.09, Sacramento County, California","123","123","0","0","0","0","0","6","0","5","0","5","0","14","9","30","0","18","22","14","0","0","0","0",
"1400000US06067009310","Census Tract 93.10, Sacramento County, California","620","613","0","0","0","0","0","8","8","65","64","49","51","98","62","52","34","56","35","31","0","0","0","7",
"1400000US06067009311","Census Tract 93.11, Sacramento County, California","127","127","0","0","0","0","0","0","0","0","0","12","0","0","0","0","12","53","19","31","0","0","0","0",
"1400000US06067009312","Census Tract 93.12, Sacramento County, California","97","87","0","0","0","0","0","0","0","0","0","0","0","10","9","0","0","29","9","11","9","10","0","10",
"1400000US06067009313","Census Tract 93.13, Sacramento County, California","23","23","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0",
"1400000US06067009314","Census Tract 93.14, Sacramento County, California","37","37","0","0","0","0","0","0","18","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0",
"1400000US06067009315","Census Tract 93.15, Sacramento County, California","188","156","0","21","0","0","0","0","0","44","0","0","18","0","10","20","0","0","0","43","0","0","0","32",
"1400000US06067009316","Census Tract 93.16, Sacramento County, California","279","279","0","0","0","0","0","10","0","0","0","10","20","23","20","80","43","59","14","0","0","0","0","0",
"1400000US06067009317","Census Tract 93.17, Sacramento County, California","307","307","0","0","0","0","14","0","0","7","0","17","22","32","24","10","13","48","78","42","0","0","0","0",
"1400000US06067009318","Census Tract 93.18, Sacramento County, California","173","173","0","0","0","0","0","22","0","9","6","0","16","6","32","27","22","24","9","0","0","0","0","0",
"1400000US06067009319","Census Tract 93.19, Sacramento County, California","251","225","0","0","0","0","0","0","0","16","0","0","0","29","0","76","0","74","30","0","0","0","0","26",
"1400000US06067009320","Census Tract 93.20, Sacramento County, California","280","280","0","0","0","0","9","10","0","17","73","0","0","20","0","0","58","77","16","0","0","0","0","0",
"1400000US06067009321","Census Tract 93.21, Sacramento County, California","227","227","0","0","0","0","0","0","12","47","0","0","0","0","7","0","21","55","66","8","11","0","0","0",
"1400000US06067009322","Census Tract 93.22, Sacramento County, California","80","55","0","0","0","0","0","6","0","0","0","0","0","0","0","0","8","0","18","16","7","0","0","25",
"1400000US06067009323","Census Tract 93.23, Sacramento County, California","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0",
"1400000US06067009403","Census Tract 94.03, Sacramento County, California","101","52","0","0","0","0","0","15","0","0","0","8","0","0","0","0","0","0","11","18","0","0","0","49",
"1400000US06067009404","Census Tract 94.04, Sacramento County, California","150","113","0","0","0","0","0","0","4","0","0","0","12","9","26","24","0","0","38","0","0","0","0","37",
"1400000US06067009405","Census Tract 94.05, Sacramento County, California","226","193","0","0","0","0","0","0","0","0","8","7","18","11","0","0","19","70","30","30","0","0","0","33",
"1400000US06067009406","Census Tract 94.06, Sacramento County, California","58","31","0","0","0","0","0","9","6","0","0","0","0","0","6","0","0","0","10","0","0","0","0","27",
"1400000US06067009501","Census Tract 95.01, Sacramento County, California","138","129","0","0","0","0","0","0","11","10","21","0","8","13","36","10","10","0","0","10","0","0","0","9",
"1400000US06067009502","Census Tract 95.02, Sacramento County, California","328","317","0","0","10","0","0","0","18","58","67","19","26","17","5","0","14","53","30","0","0","0","0","11",
"1400000US06067009503","Census Tract 95.03, Sacramento County, California","431","397","41","0","33","38","29","34","33","23","12","79","19","26","7","0","11","0","12","0","0","0","0","34",
"1400000US06067009504","Census Tract 95.04, Sacramento County, California","236","223","0","0","0","0","15","0","0","32","47","31","45","0","26","14","6","7","0","0","0","0","0","13",
"1400000US06067009601","Census Tract 96.01, Sacramento County, California","412","395","0","5","0","6","0","12","0","21","17","31","10","16","43","49","72","68","39","6","0","0","0","17",
"1400000US06067009604","Census Tract 96.04, Sacramento County, California","424","372","0","0","0","9","0","0","16","14","0","9","0","0","0","41","28","98","74","52","20","11","0","52",
"1400000US06067009605","Census Tract 96.05, Sacramento County, California","76","65","0","0","0","11","6","5","0","6","5","6","0","5","14","0","0","0","7","0","0","0","0","11",
"1400000US06067009606","Census Tract 96.06, Sacramento County, California","1303","1281","32","10","83","21","0","10","61","82","344","236","130","62","54","47","26","63","10","10","0","0","0","22",
"1400000US06067009607","Census Tract 96.07, Sacramento County, California","1282","1282","10","0","0","23","28","41","78","58","162","104","222","169","94","50","123","103","17","0","0","0","0","0",
"1400000US06067009608","Census Tract 96.08, Sacramento County, California","250","235","0","0","0","8","0","0","17","0","0","57","60","6","8","14","40","25","0","0","0","0","0","15",
"1400000US06067009609","Census Tract 96.09, Sacramento County, California","281","281","0","0","0","0","0","0","0","0","0","17","0","0","8","43","44","96","40","25","0","8","0","0",
"1400000US06067009610","Census Tract 96.10, Sacramento County, California","485","474","13","7","0","8","12","0","0","0","0","0","8","68","48","62","30","151","14","53","0","0","0","11",
"1400000US06067009611","Census Tract 96.11, Sacramento County, California","171","171","12","0","0","0","0","0","0","9","36","19","22","7","5","0","13","11","24","0","13","0","0","0",
"1400000US06067009612","Census Tract 96.12, Sacramento County, California","142","133","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","53","33","26","0","0","9",
"1400000US06067009613","Census Tract 96.13, Sacramento County, California","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","7","6","0","0","0",
"1400000US06067009614","Census Tract 96.14, Sacramento County, California","119","119","0","0","0","0","0","0","0","9","0","0","0","0","0","9","16","29","56","0","0","0","0","0",
"1400000US06067009615","Census Tract 96.15, Sacramento County, California","405","387","0","0","0","0","0","0","0","0","0","0","0","0","22","9","9","98","121","122","6","0","0","18",
"1400000US06067009616","Census Tract 96.16, Sacramento County, California","292","292","13","13","0","0","9","0","0","13","0","0","0","18","13","12","19","73","19","82","8","0","0","0",
"1400000US06067009617","Census Tract 96.17, Sacramento County, California","247","231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","59","58","94","9","0","0","16",
"1400000US06067009618","Census Tract 96.18, Sacramento County, California","283","283","0","0","0","0","0","0","0","0","0","23","15","42","9","20","6","37","65","53","13","0","0","0",
"1400000US06067009619","Census Tract 96.19, Sacramento County, California","197","197","0","0","6","0","0","6","46","9","26","23","10","28","0","0","0","6","13","15","9","0","0","0",
"1400000US06067009700","Census Tract 97, Sacramento County, California","405","345","31","5","14","0","0","13","46","39","70","12","24","5","17","25","14","16","14","0","0","0","0","60",
"1400000US06067009800","Census Tract 98, Sacramento County, California","235","188","2","3","7","2","12","2","11","29","29","25","11","7","9","4","6","22","7","0","0","0","0","47",
"1400000US06069000100","Census Tract 1, San Benito County, California","429","349","9","0","7","24","12","32","7","30","12","36","24","55","10","7","9","29","13","15","11","7","0","80",
"1400000US06069000200","Census Tract 2, San Benito County, California","576","516","0","0","5","16","10","18","15","28","14","63","41","37","22","24","35","47","58","51","14","18","0","60",
"1400000US06069000300","Census Tract 3, San Benito County, California","283","269","0","7","0","0","0","4","5","0","14","38","15","11","48","29","20","26","24","28","0","0","0","14",
"1400000US06069000400","Census Tract 4, San Benito County, California","980","968","7","0","20","20","0","7","37","40","71","72","63","76","34","140","56","104","112","95","6","8","0","12",
"1400000US06069000500","Census Tract 5, San Benito County, California","731","717","20","28","0","0","15","4","0","13","66","61","91","65","0","24","65","84","24","60","33","64","0","14",
"1400000US06069000600","Census Tract 6, San Benito County, California","662","662","0","0","0","0","0","0","0","7","27","8","53","59","110","104","23","92","42","61","43","33","0","0",
"1400000US06069000700","Census Tract 7, San Benito County, California","785","766","0","31","86","0","23","46","21","27","27","45","38","37","62","65","23","90","53","31","49","12","0","19",
"1400000US06069000800","Census Tract 8, San Benito County, California","331","265","2","5","5","0","9","17","5","5","5","31","12","12","6","5","2","23","13","61","23","23","1","66",
"1400000US06071000103","Census Tract 1.03, San Bernardino County, California","539","539","9","0","0","0","0","0","0","0","0","0","0","0","10","0","0","160","81","252","17","10","0","0",
"1400000US06071000104","Census Tract 1.04, San Bernardino County, California","257","250","0","0","0","0","0","0","0","0","8","0","0","0","0","0","10","16","23","132","32","17","12","7",
"1400000US06071000105","Census Tract 1.05, San Bernardino County, California","70","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","20","15","0","10",
"1400000US06071000106","Census Tract 1.06, San Bernardino County, California","284","272","0","0","0","0","32","0","0","0","8","0","0","0","0","0","0","42","58","76","44","12","0","12",
"1400000US06071000107","Census Tract 1.07, San Bernardino County, California","123","123","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","9","42","39","23","0","0","0",
"1400000US06071000108","Census Tract 1.08, San Bernardino County, California","520","512","14","0","0","0","0","0","0","0","8","0","0","0","8","0","26","75","89","163","77","52","0","8",
"1400000US06071000109","Census Tract 1.09, San Bernardino County, California","228","218","0","0","0","0","0","0","0","0","8","9","0","10","0","0","0","60","46","61","24","0","0","10",
"1400000US06071000110","Census Tract 1.10, San Bernardino County, California","839","826","0","0","0","0","0","0","8","23","13","12","0","77","52","103","183","229","94","9","14","9","0","13",
"1400000US06071000111","Census Tract 1.11, San Bernardino County, California","78","58","0","0","0","0","0","0","21","0","19","0","0","0","0","0","0","0","0","7","11","0","0","20",
"1400000US06071000112","Census Tract 1.12, San Bernardino County, California","159","149","0","0","0","0","0","0","0","8","0","9","0","0","0","0","0","11","20","28","54","8","11","10",
"1400000US06071000201","Census Tract 2.01, San Bernardino County, California","648","624","4","0","23","0","14","14","8","8","20","67","94","79","17","59","39","121","43","14","0","0","0","24",
"1400000US06071000202","Census Tract 2.02, San Bernardino County, California","1243","1189","0","0","0","0","0","8","0","81","99","101","159","106","138","13","118","306","14","46","0","0","0","54",
"1400000US06071000301","Census Tract 3.01, San Bernardino County, California","1452","1434","18","6","7","0","29","19","16","20","89","240","519","256","20","70","23","67","31","4","0","0","0","18",
"1400000US06071000303","Census Tract 3.03, San Bernardino County, California","524","505","19","0","0","8","16","87","52","39","35","36","41","53","41","10","22","0","41","5","0","0","0","19",
"1400000US06071000304","Census Tract 3.04, San Bernardino County, California","417","417","0","8","0","7","0","0","17","48","39","32","52","45","41","26","35","38","20","9","0","0","0","0",
"1400000US06071000401","Census Tract 4.01, San Bernardino County, California","257","221","0","0","0","0","0","0","16","0","17","19","0","6","21","12","34","12","48","21","5","10","0","36",
"1400000US06071000402","Census Tract 4.02, San Bernardino County, California","1097","1044","0","0","0","0","5","14","0","37","85","57","107","260","135","172","61","54","32","25","0","0","0","53",
"1400000US06071000500","Census Tract 5, San Bernardino County, California","1541","1503","0","0","8","20","8","9","28","11","53","31","56","99","89","233","269","329","108","122","30","0","0","38",
"1400000US06071000601","Census Tract 6.01, San Bernardino County, California","1412","1391","0","10","62","0","0","48","31","35","10","73","210","132","263","105","147","186","53","26","0","0","0","21",
"1400000US06071000602","Census Tract 6.02, San Bernardino County, California","1080","1066","16","35","19","6","0","13","8","58","119","79","72","75","115","179","146","99","14","13","0","0","0","14",
"1400000US06071000700","Census Tract 7, San Bernardino County, California","13","13","9","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0",
"1400000US06071000804","Census Tract 8.04, San Bernardino County, California","157","137","0","0","0","0","0","0","0","6","0","18","6","8","8","27","13","24","7","14","0","0","6","20",
"1400000US06071000805","Census Tract 8.05, San Bernardino County, California","159","143","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","47","49","35","0","16",
"1400000US06071000806","Census Tract 8.06, San Bernardino County, California","159","159","0","0","0","7","0","0","0","7","0","0","0","12","0","8","0","13","12","25","26","49","0","0",
"1400000US06071000807","Census Tract 8.07, San Bernardino County, California","416","376","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","6","71","224","35","20","10","40",
"1400000US06071000808","Census Tract 8.08, San Bernardino County, California","497","475","5","5","12","6","9","33","33","25","8","30","67","37","0","79","28","19","58","21","0","0","0","22",
"1400000US06071000809","Census Tract 8.09, San Bernardino County, California","683","645","0","0","0","5","6","0","0","22","23","93","153","100","19","82","6","0","46","64","26","0","0","38",
"1400000US06071000810","Census Tract 8.10, San Bernardino County, California","3654","3623","15","22","0","19","13","39","7","81","182","290","600","680","520","341","432","194","118","60","10","0","0","31",
"1400000US06071000811","Census Tract 8.11, San Bernardino County, California","1834","1811","0","0","11","0","30","14","10","15","42","76","355","409","188","219","154","188","31","38","0","31","0","23",
"1400000US06071000812","Census Tract 8.12, San Bernardino County, California","229","222","0","0","0","0","6","0","0","0","0","0","11","42","14","0","0","33","48","51","6","11","0","7",
"1400000US06071000900","Census Tract 9, San Bernardino County, California","2695","2668","16","36","117","79","30","52","94","192","164","243","347","228","245","263","247","215","87","13","0","0","0","27",
"1400000US06071001000","Census Tract 10, San Bernardino County, California","1471","1431","6","0","6","11","0","9","16","80","236","155","277","262","118","47","136","40","24","8","0","0","0","40",
"1400000US06071001100","Census Tract 11, San Bernardino County, California","1675","1651","0","20","0","7","0","24","48","151","327","274","222","191","77","107","77","84","8","34","0","0","0","24",
"1400000US06071001200","Census Tract 12, San Bernardino County, California","374","358","0","0","0","0","0","6","10","22","26","63","31","6","9","27","43","79","19","10","7","0","0","16",
"1400000US06071001301","Census Tract 13.01, San Bernardino County, California","913","884","0","9","19","0","16","0","0","34","29","33","24","59","48","161","202","172","37","41","0","0","0","29",
"1400000US06071001303","Census Tract 13.03, San Bernardino County, California","1418","1403","8","0","0","0","6","29","14","33","138","168","223","168","156","102","131","154","50","23","0","0","0","15",
"1400000US06071001304","Census Tract 13.04, San Bernardino County, California","438","430","0","0","0","15","0","8","6","9","23","53","4","8","30","25","19","106","113","11","0","0","0","8",
"1400000US06071001400","Census Tract 14, San Bernardino County, California","755","731","0","7","66","46","0","42","94","126","82","118","52","50","15","7","12","14","0","0","0","0","0","24",
"1400000US06071001500","Census Tract 15, San Bernardino County, California","2137","2096","7","0","39","41","11","35","46","106","123","264","356","330","227","107","191","141","58","0","0","14","0","41",
"1400000US06071001600","Census Tract 16, San Bernardino County, California","1047","1025","0","0","0","11","25","25","71","90","147","215","194","83","92","10","14","26","12","10","0","0","0","22",
"1400000US06071001701","Census Tract 17.01, San Bernardino County, California","1835","1791","8","0","0","9","17","0","18","55","35","116","271","162","127","143","205","425","144","56","0","0","0","44",
"1400000US06071001702","Census Tract 17.02, San Bernardino County, California","699","684","0","6","0","0","6","0","0","21","31","68","29","20","77","108","122","155","17","0","19","0","5","15",
"1400000US06071001703","Census Tract 17.03, San Bernardino County, California","255","255","0","0","0","0","0","12","0","0","6","7","10","35","33","27","23","44","30","21","7","0","0","0",
"1400000US06071001801","Census Tract 18.01, San Bernardino County, California","1387","1363","0","29","18","7","18","49","46","88","107","244","130","179","133","105","59","108","33","10","0","0","0","24",
"1400000US06071001802","Census Tract 18.02, San Bernardino County, California","1046","1012","7","10","0","0","0","0","12","15","19","11","28","116","90","127","68","195","149","77","55","33","0","34",
"1400000US06071001803","Census Tract 18.03, San Bernardino County, California","294","268","0","0","0","7","0","0","0","0","23","13","35","43","31","44","28","36","8","0","0","0","0","26",
"1400000US06071001900","Census Tract 19, San Bernardino County, California","1384","1314","0","0","0","9","10","9","8","17","13","48","68","124","225","220","183","223","30","49","78","0","0","70",
"1400000US06071002002","Census Tract 20.02, San Bernardino County, California","363","355","0","29","7","33","10","0","20","9","0","12","0","0","0","17","17","22","39","100","31","9","0","8",
"1400000US06071002003","Census Tract 20.03, San Bernardino County, California","607","576","0","0","0","0","6","10","8","8","0","85","39","79","64","52","28","45","51","78","0","23","0","31",
"1400000US06071002004","Census Tract 20.04, San Bernardino County, California","603","565","0","0","0","0","8","0","15","0","28","9","15","59","23","21","43","182","90","65","7","0","0","38",
"1400000US06071002005","Census Tract 20.05, San Bernardino County, California","2389","2389","0","0","25","0","52","7","15","90","74","154","136","141","209","174","231","478","332","238","26","7","0","0",
"1400000US06071002006","Census Tract 20.06, San Bernardino County, California","1767","1727","0","0","0","0","0","0","0","0","9","0","6","6","27","158","277","441","333","338","95","28","9","40",
